<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.10.18	09:00:00	1.15784	1.15803	1.15717	1.15760	3258	0	0
2021.10.18	10:00:00	1.15760	1.15932	1.15748	1.15928	4474	0	0
2021.10.18	11:00:00	1.15928	1.15962	1.15802	1.15806	4176	0	0
2021.10.18	12:00:00	1.15807	1.15853	1.15773	1.15824	3078	0	0
2021.10.18	13:00:00	1.15823	1.15938	1.15767	1.15905	2997	0	0
2021.10.18	14:00:00	1.15906	1.15976	1.15871	1.15970	3251	0	0
2021.10.18	15:00:00	1.15970	1.16096	1.15936	1.16013	6391	0	0
2021.10.18	16:00:00	1.16013	1.16131	1.15962	1.16014	5784	0	0
2021.10.18	17:00:00	1.16014	1.16100	1.15976	1.16018	4360	0	0
2021.10.18	18:00:00	1.16017	1.16087	1.15925	1.16086	3144	0	0
2021.10.18	19:00:00	1.16088	1.16218	1.16084	1.16216	2096	0	0
2021.10.18	20:00:00	1.16217	1.16224	1.16120	1.16130	1395	0	0
2021.10.18	21:00:00	1.16131	1.16162	1.16103	1.16105	1802	0	0
2021.10.18	22:00:00	1.16106	1.16135	1.16085	1.16112	1641	0	0
2021.10.18	23:00:00	1.16110	1.16115	1.16087	1.16097	825	0	0
2021.10.19	00:00:00	1.16088	1.16122	1.16074	1.16080	349	0	21
2021.10.19	01:00:00	1.16086	1.16128	1.16086	1.16098	828	0	7
2021.10.19	02:00:00	1.16098	1.16139	1.16084	1.16134	544	0	0
2021.10.19	03:00:00	1.16134	1.16253	1.16133	1.16252	2170	0	0
2021.10.19	04:00:00	1.16251	1.16369	1.16243	1.16341	2783	0	0
2021.10.19	05:00:00	1.16341	1.16425	1.16304	1.16423	1516	0	0
2021.10.19	06:00:00	1.16422	1.16464	1.16392	1.16463	1683	0	0
2021.10.19	07:00:00	1.16463	1.16550	1.16450	1.16456	1710	0	0
2021.10.19	08:00:00	1.16456	1.16556	1.16450	1.16499	1697	0	0
2021.10.19	09:00:00	1.16499	1.16576	1.16464	1.16514	4047	0	0
2021.10.19	10:00:00	1.16514	1.16563	1.16448	1.16536	5164	0	0
2021.10.19	11:00:00	1.16536	1.16611	1.16494	1.16603	4099	0	0
2021.10.19	12:00:00	1.16603	1.16692	1.16535	1.16659	3395	0	0
2021.10.19	13:00:00	1.16660	1.16677	1.16568	1.16593	3409	0	0
2021.10.19	14:00:00	1.16594	1.16621	1.16540	1.16568	3069	0	0
2021.10.19	15:00:00	1.16568	1.16573	1.16456	1.16458	3899	0	0
2021.10.19	16:00:00	1.16458	1.16584	1.16415	1.16553	4491	0	0
2021.10.19	17:00:00	1.16553	1.16577	1.16316	1.16440	4683	0	0
2021.10.19	18:00:00	1.16439	1.16453	1.16303	1.16320	3393	0	0
2021.10.19	19:00:00	1.16319	1.16365	1.16298	1.16360	1921	0	0
2021.10.19	20:00:00	1.16360	1.16424	1.16338	1.16400	1700	0	0
2021.10.19	21:00:00	1.16401	1.16443	1.16383	1.16397	1557	0	0
2021.10.19	22:00:00	1.16397	1.16399	1.16330	1.16358	1523	0	0
2021.10.19	23:00:00	1.16358	1.16360	1.16308	1.16325	919	0	0
2021.10.20	00:00:00	1.16304	1.16330	1.16289	1.16302	368	0	16
2021.10.20	01:00:00	1.16311	1.16357	1.16311	1.16347	1548	0	7
2021.10.20	02:00:00	1.16347	1.16354	1.16304	1.16311	933	0	0
2021.10.20	03:00:00	1.16312	1.16353	1.16276	1.16350	2471	0	0
2021.10.20	04:00:00	1.16349	1.16479	1.16328	1.16422	3072	0	0
2021.10.20	05:00:00	1.16422	1.16433	1.16352	1.16379	1860	0	0
2021.10.20	06:00:00	1.16379	1.16458	1.16373	1.16440	1414	0	0
2021.10.20	07:00:00	1.16439	1.16514	1.16432	1.16510	1759	0	0
2021.10.20	08:00:00	1.16510	1.16521	1.16445	1.16450	2137	0	0
2021.10.20	09:00:00	1.16451	1.16463	1.16361	1.16387	3638	0	0
2021.10.20	10:00:00	1.16387	1.16406	1.16170	1.16243	4809	0	0
2021.10.20	11:00:00	1.16244	1.16304	1.16214	1.16262	2850	0	0
2021.10.20	12:00:00	1.16260	1.16281	1.16217	1.16249	2291	0	0
2021.10.20	13:00:00	1.16249	1.16349	1.16213	1.16338	2712	0	0
2021.10.20	14:00:00	1.16338	1.16363	1.16222	1.16229	2558	0	0
2021.10.20	15:00:00	1.16230	1.16430	1.16217	1.16387	4471	0	0
2021.10.20	16:00:00	1.16387	1.16482	1.16362	1.16479	4786	0	0
2021.10.20	17:00:00	1.16478	1.16518	1.16428	1.16471	4506	0	0
2021.10.20	18:00:00	1.16471	1.16492	1.16421	1.16430	3498	0	0
2021.10.20	19:00:00	1.16430	1.16579	1.16422	1.16562	2582	0	0
2021.10.20	20:00:00	1.16562	1.16586	1.16503	1.16525	3107	0	0
2021.10.20	21:00:00	1.16526	1.16577	1.16510	1.16555	1658	0	0
2021.10.20	22:00:00	1.16555	1.16568	1.16497	1.16522	1610	0	0
2021.10.20	23:00:00	1.16523	1.16527	1.16475	1.16505	1136	0	0
2021.10.21	00:00:00	1.16478	1.16530	1.16419	1.16476	436	0	19
2021.10.21	01:00:00	1.16475	1.16533	1.16474	1.16517	918	0	7
2021.10.21	02:00:00	1.16517	1.16564	1.16514	1.16523	580	0	0
2021.10.21	03:00:00	1.16523	1.16582	1.16508	1.16567	2203	0	0
2021.10.21	04:00:00	1.16567	1.16632	1.16548	1.16613	2487	0	0
2021.10.21	05:00:00	1.16612	1.16662	1.16606	1.16636	1608	0	0
2021.10.21	06:00:00	1.16636	1.16675	1.16627	1.16648	1387	0	0
2021.10.21	07:00:00	1.16648	1.16652	1.16505	1.16516	3377	0	0
2021.10.21	08:00:00	1.16517	1.16532	1.16483	1.16521	2700	0	0
2021.10.21	09:00:00	1.16520	1.16567	1.16455	1.16473	3759	0	0
2021.10.21	10:00:00	1.16472	1.16473	1.16362	1.16410	4274	0	0
2021.10.21	11:00:00	1.16410	1.16434	1.16340	1.16418	3110	0	0
2021.10.21	12:00:00	1.16418	1.16451	1.16377	1.16417	2266	0	0
2021.10.21	13:00:00	1.16415	1.16427	1.16363	1.16403	2519	0	0
2021.10.21	14:00:00	1.16404	1.16454	1.16388	1.16420	3242	0	0
2021.10.21	15:00:00	1.16421	1.16509	1.16310	1.16430	5435	0	0
2021.10.21	16:00:00	1.16430	1.16481	1.16401	1.16445	5280	0	0
2021.10.21	17:00:00	1.16445	1.16518	1.16356	1.16455	5872	0	0
2021.10.21	18:00:00	1.16455	1.16466	1.16379	1.16416	3702	0	0
2021.10.21	19:00:00	1.16416	1.16435	1.16341	1.16358	1994	0	0
2021.10.21	20:00:00	1.16358	1.16397	1.16260	1.16264	2383	0	0
2021.10.21	21:00:00	1.16264	1.16278	1.16221	1.16240	2191	0	0
2021.10.21	22:00:00	1.16240	1.16254	1.16205	1.16222	1934	0	0
2021.10.21	23:00:00	1.16223	1.16246	1.16192	1.16240	1532	0	0
2021.10.22	00:00:00	1.16197	1.16251	1.16194	1.16246	335	0	23
2021.10.22	01:00:00	1.16246	1.16250	1.16230	1.16238	1271	0	6
2021.10.22	02:00:00	1.16240	1.16262	1.16227	1.16248	983	0	0
2021.10.22	03:00:00	1.16248	1.16282	1.16210	1.16256	2371	0	0
2021.10.22	04:00:00	1.16256	1.16319	1.16248	1.16293	2639	0	0
2021.10.22	05:00:00	1.16293	1.16298	1.16260	1.16281	1506	0	0
2021.10.22	06:00:00	1.16279	1.16296	1.16258	1.16271	966	0	0
2021.10.22	07:00:00	1.16270	1.16292	1.16247	1.16260	729	0	0
2021.10.22	08:00:00	1.16261	1.16295	1.16253	1.16269	1314	0	0
2021.10.22	09:00:00	1.16268	1.16382	1.16234	1.16364	3772	0	0
2021.10.22	10:00:00	1.16364	1.16466	1.16353	1.16419	4313	0	0
2021.10.22	11:00:00	1.16418	1.16465	1.16388	1.16412	3559	0	0
2021.10.22	12:00:00	1.16412	1.16428	1.16338	1.16422	2878	0	0
2021.10.22	13:00:00	1.16423	1.16435	1.16360	1.16365	2398	0	0
2021.10.22	14:00:00	1.16366	1.16440	1.16311	1.16311	3055	0	0
2021.10.22	15:00:00	1.16311	1.16391	1.16246	1.16373	4759	0	0
2021.10.22	16:00:00	1.16372	1.16471	1.16333	1.16446	4498	0	0
2021.10.22	17:00:00	1.16446	1.16513	1.16406	1.16458	4671	0	0
2021.10.22	18:00:00	1.16457	1.16554	1.16254	1.16320	8461	0	0
2021.10.22	19:00:00	1.16319	1.16349	1.16219	1.16324	4234	0	0
2021.10.22	20:00:00	1.16324	1.16340	1.16242	1.16305	2702	0	0
2021.10.22	21:00:00	1.16305	1.16392	1.16298	1.16363	1941	0	0
2021.10.22	22:00:00	1.16363	1.16436	1.16350	1.16433	1155	0	0
2021.10.22	23:00:00	1.16433	1.16439	1.16394	1.16437	662	0	0
2021.10.25	00:00:00	1.16380	1.16407	1.16355	1.16355	328	0	13
2021.10.25	01:00:00	1.16376	1.16447	1.16371	1.16441	1139	0	7
2021.10.25	02:00:00	1.16441	1.16447	1.16357	1.16389	1153	0	0
2021.10.25	03:00:00	1.16390	1.16482	1.16389	1.16455	2473	0	0
2021.10.25	04:00:00	1.16456	1.16467	1.16391	1.16429	2511	0	0
2021.10.25	05:00:00	1.16427	1.16494	1.16414	1.16487	1966	0	0
2021.10.25	06:00:00	1.16487	1.16648	1.16486	1.16637	2119	0	0
2021.10.25	07:00:00	1.16637	1.16650	1.16584	1.16600	1231	0	0
2021.10.25	08:00:00	1.16600	1.16600	1.16554	1.16570	1595	0	0
2021.10.25	09:00:00	1.16569	1.16616	1.16424	1.16448	3365	0	0
2021.10.25	10:00:00	1.16446	1.16642	1.16412	1.16580	4128	0	0
2021.10.25	11:00:00	1.16584	1.16598	1.16453	1.16498	3844	0	0
2021.10.25	12:00:00	1.16498	1.16499	1.16227	1.16269	4184	0	0
2021.10.25	13:00:00	1.16269	1.16274	1.16195	1.16238	3076	0	0
2021.10.25	14:00:00	1.16238	1.16268	1.16035	1.16077	3250	0	0
2021.10.25	15:00:00	1.16078	1.16092	1.15907	1.15949	4709	0	0
2021.10.25	16:00:00	1.15948	1.16133	1.15938	1.16115	5391	0	0
2021.10.25	17:00:00	1.16116	1.16143	1.16068	1.16131	4616	0	0
2021.10.25	18:00:00	1.16131	1.16151	1.16102	1.16102	2599	0	0
2021.10.25	19:00:00	1.16101	1.16109	1.16049	1.16057	1835	0	0
2021.10.25	20:00:00	1.16057	1.16127	1.16057	1.16112	1141	0	0
2021.10.25	21:00:00	1.16112	1.16168	1.16112	1.16126	1185	0	0
2021.10.25	22:00:00	1.16127	1.16132	1.16077	1.16123	1134	0	0
2021.10.25	23:00:00	1.16123	1.16125	1.16078	1.16081	753	0	0
2021.10.26	00:00:00	1.16076	1.16108	1.16030	1.16102	421	0	9
